target_gene_name,interactor_gene_name
ATG13,PRPS1;PRPS1L1
ATG13,PRRC2C
ATG13,PSMD3
ATG13,RANGAP1
ATG13,RARS
ATG13,RB1CC1
ATG13,RBM8A
ATG13,RBMX;RBMXL2
ATG13,RPL10
ATG13,RPL10A
ATG13,RPL11
ATG13,RPL12
ATG13,RPL13
ATG13,RPL13A;RPL13A
ATG13,RPL14
ATG13,RPL15
ATG13,RPL17;RPL17-C18ORF32
ATG13,RPL18
ATG13,RPL18A
ATG13,RPL19
ATG13,RPL21
ATG13,RPL22
ATG13,RPL23
ATG13,RPL23A
ATG13,RPL24
ATG13,RPL27
ATG13,RPL27A
ATG13,RPL28
ATG13,RPL29
ATG13,RPL3
ATG13,RPL30
ATG13,RPL31
ATG13,RPL32
ATG13,RPL34
ATG13,RPL35
ATG13,RPL35A
ATG13,RPL36
ATG13,RPL37A
ATG13,RPL38
ATG13,RPL39P5;RPL39
ATG13,RPL4
ATG13,RPL5
ATG13,RPL6
ATG13,RPL7
ATG13,RPL7A
ATG13,RPL8
ATG13,RPL9
ATG13,RPLP0;RPLP0P6
ATG13,RPLP1
ATG13,RPLP2
ATG13,RPS12
ATG13,RPS13
ATG13,RPS14
ATG13,RPS15
ATG13,RPS15A
ATG13,RPS16
ATG13,RPS18
ATG13,RPS19
ATG13,RPS2
ATG13,RPS20
ATG13,RPS21
ATG13,RPS23
ATG13,RPS24
ATG13,RPS25
ATG13,RPS26;RPS26P11
ATG13,RPS27
ATG13,RPS28
ATG13,RPS3
ATG13,RPS3A
ATG13,RPS4X
ATG13,RPS5
ATG13,RPS6
ATG13,RPS7
ATG13,RPS8
ATG13,RPS9
ATG13,RPSA
ATG13,SAFB
ATG13,SAFB2
ATG13,SERBP1
ATG13,SMNDC1
ATG13,SNRNP40
ATG13,SNRPE
ATG13,ST13;ST13P4;ST13P5
ATG13,STAM
ATG13,STAU1
ATG13,STMN1
ATG13,TCERG1
ATG13,TMPO
ATG13,TOP2A
ATG13,ULK1
ATG13,XRCC5
ATG13,XRCC6
ATG13,YTHDF2
ATG13,ZNF638
ATG14,BECN1
ATG14,NRBF2
ATG14,PIK3C3
ATG14,PIK3R4
ATG14,PSME4
ATG2A,HIST2H2AA3;HIST2H2AC
ATG2B,WDR45
ATG3,ATG16L1
ATG3,ATG5
ATG3,EMC8
ATG3,GABARAPL2
ATG3,HIST1H2BN;HIST1H2BM;HIST1H2BH;HIST2H2BF;HIST1H2BC;HIST1H2BD;HIST1H2BK;H2BFS
ATG3,HIST2H2AA3;HIST2H2AC
ATG3,HIST2H2BE;HIST1H2BB;HIST1H2BO;HIST1H2BJ
ATG3,PRMT1
ATG3,SUB1
ATG4B,AIMP1
ATG4B,CCDC124
ATG4B,COA4
ATG4B,DCP1A
ATG4B,DHX9
ATG4B,EIF2S3;EIF2S3L
ATG4B,EIF3A
ATG4B,EIF3B
ATG4B,EIF3H
ATG4B,EIF3J
ATG4B,EIF3K
ATG4B,EIF4A1
ATG4B,EIF4E
ATG4B,GABARAPL1;GABARAP
ATG4B,GLUD1;GLUD2
ATG4B,H1FX
ATG4B,ILF3
ATG4B,KTN1
ATG4B,NCAPD2
ATG4B,NUFIP2
ATG4B,NUP50
ATG4B,PABPC1
ATG4B,PABPC4
ATG4B,PRMT1
ATG4B,PRRC2C
ATG4B,PSMD6
ATG4B,RPL10
ATG4B,RPL11
ATG4B,RPL13A;RPL13A
ATG4B,RPL17;RPL17-C18ORF32
ATG4B,RPL19
ATG4B,RPL22
ATG4B,RPL23
ATG4B,RPL24
ATG4B,RPL27
ATG4B,RPL28
ATG4B,RPL3
ATG4B,RPL30
ATG4B,RPL31
ATG4B,RPL32
ATG4B,RPL34
ATG4B,RPL38
ATG4B,RPL6
ATG4B,RPL9
ATG4B,RPLP0;RPLP0P6
ATG4B,RPS12
ATG4B,RPS13
ATG4B,RPS15
ATG4B,RPS15A
ATG4B,RPS16
ATG4B,RPS19
ATG4B,RPS23
ATG4B,RPS25
ATG4B,RPS26;RPS26P11
ATG4B,RPS3
ATG4B,RPS3A
ATG4B,RPS4X
ATG4B,RPS5
ATG4B,RPS7
ATG4B,RPS8
ATG4B,RPS9
ATG4B,RRP1B
ATG4B,SMC2
ATG4B,SRP54
ATG4B,STAM
ATG4B,STAU1
ATG4B,TOP2A
ATG4B,USP10
ATG4B,ZCCHC3
ATG4D,PRPF40A
ATG7,RPL11
ATG7,RPL22
ATG7,RPL32
ATG7,RPS23
ATG7,RPS8
ATG9A,BTF3
ATG9A,HSPA4
ATG9A,HSPH1
ATL2,ATL3
ATL2,ESYT1
ATL2,IDH1
ATL3,ATL1
ATL3,ATL2
ATL3,BIRC5
ATL3,ESYT1
ATL3,ESYT2
ATL3,GRWD1
ATL3,NRBF2
ATL3,REEP4
ATL3,REEP5
ATL3,RTN3
ATL3,UBL5
ATP1A1,ATP1B1
ATP1A1,ATP1B3
ATP1A1,NDRG1
ATP1A1,NDRG2
ATP1A1,SLC3A2
ATP2B1,ACSL3
ATP2B1,ATP2B3
ATP2B1,BSG
ATP2B1,CALM2;CALM3;CALM1
ATP2B1,NPTN;DKFZP566H1924
ATP2B1,TRIM71
ATP6AP1,ATP6AP2
ATP6AP1,ATP6V0A1
ATP6AP1,ATP6V0A2
ATP6AP1,ATP6V0C
ATP6AP1,ATP6V0D1
ATP6AP1,ATP6V1A
ATP6AP1,ATP6V1B2
ATP6AP1,ATP6V1G1
ATP6AP1,VAMP7
ATP6AP2,ATP6AP1
ATP6AP2,ATP6V0A1
ATP6AP2,ATP6V0A2
ATP6AP2,ATP6V0C
ATP6AP2,ATP6V0D1
ATP6AP2,ATP6V1A
ATP6AP2,ATP6V1B2
ATP6AP2,ATP6V1C1
ATP6AP2,ATP6V1D
ATP6AP2,ATP6V1E1
ATP6AP2,ATP6V1G1
ATP6AP2,ATP6V1H
ATP6AP2,NRDE2
ATP6AP2,RAB11B;RAB11A
ATP6AP2,STX12
ATP6AP2,STX7
ATP6AP2,TFRC
ATP6AP2,VAMP3;VAMP2
ATP6AP2,WBP11
ATP6V0A1,ATP6V0C
ATP6V0A1,ATP6V0D1
ATP6V0A1,ATP6V1A
ATP6V0A1,ATP6V1B2
ATP6V0A1,ATP6V1C1
ATP6V0A1,ATP6V1D
ATP6V0A1,ATP6V1E1
ATP6V0A1,ATP6V1G1
ATP6V0A1,ATP6V1H
ATP6V0A1,VAMP3;VAMP2
ATP6V0A1,VAMP7
ATP6V0A2,ATP6AP2
ATP6V0A2,ATP6V0C
ATP6V0A2,ATP6V0D1
ATP6V0A2,ATP6V1F
ATP6V0A2,CCDC115
ATP6V0A2,TMEM199
ATP6V0A2,VMA21
ATP6V0D1,ATP6V0A1
ATP6V0D1,ATP6V0A2
ATP6V0D1,ATP6V0C
ATP6V0D1,ATP6V1A
ATP6V0D1,ATP6V1B2
ATP6V0D1,ATP6V1C1
ATP6V0D1,ATP6V1D
ATP6V0D1,ATP6V1E1
ATP6V0D1,ATP6V1G1
ATP6V0D1,ATP6V1H
ATP6V0D1,STX12
ATP6V0D1,VAMP3;VAMP2
ATP6V1A,ATP6V0A1
ATP6V1A,ATP6V0D1
ATP6V1A,ATP6V1B2
ATP6V1A,ATP6V1C1
ATP6V1A,ATP6V1D
ATP6V1A,ATP6V1E1
ATP6V1A,ATP6V1F
ATP6V1A,ATP6V1G1
ATP6V1A,ATP6V1H
ATP6V1B2,ATP6V0A1
ATP6V1B2,ATP6V0A2
ATP6V1B2,ATP6V0C
ATP6V1B2,ATP6V0D1
ATP6V1B2,ATP6V1A
ATP6V1B2,ATP6V1C1
ATP6V1B2,ATP6V1D
ATP6V1B2,ATP6V1E1
ATP6V1B2,ATP6V1F
ATP6V1B2,ATP6V1G1
ATP6V1B2,ATP6V1G2-DDX39B;ATP6V1G2
ATP6V1B2,ATP6V1H
ATP6V1B2,DMXL1
ATP6V1B2,DMXL2
ATP6V1B2,NSA2
ATP6V1B2,ROGDI
ATP6V1B2,WDR7
ATP6V1D,ATP6V1A
ATP6V1D,ATP6V1B2
ATP6V1D,ATP6V1E1
ATP6V1D,ATP6V1G1
ATP6V1D,ATP6V1H
ATP6V1D,CEP135
ATP6V1D,DAG1
ATP6V1E1,ATP6V1A
ATP6V1E1,ATP6V1B2
ATP6V1E1,ATP6V1C1
ATP6V1E1,ATP6V1D
ATP6V1E1,ATP6V1F
ATP6V1E1,ATP6V1G1
ATP6V1E1,ATP6V1H
ATP6V1E1,DMXL1
ATP6V1E1,DMXL2
ATP6V1E1,ROGDI
ATP6V1E1,WDR7
ATP6V1F,ALDH18A1
ATP6V1F,ATP6AP1
ATP6V1F,ATP6AP2
ATP6V1F,ATP6V0A1
ATP6V1F,ATP6V0A2
ATP6V1F,ATP6V0D1
ATP6V1F,ATP6V1A
ATP6V1F,ATP6V1B2
ATP6V1F,ATP6V1C1
ATP6V1F,ATP6V1D
ATP6V1F,ATP6V1E1
ATP6V1F,ATP6V1G1
ATP6V1F,ATP6V1H
ATP6V1F,C9ORF16
ATP6V1F,CCDC115
ATP6V1F,DMXL1
ATP6V1F,DMXL2
ATP6V1F,IPO7
ATP6V1F,MID1;MID2
ATP6V1F,ROGDI
ATP6V1F,TMEM199
ATP6V1F,VMA21
ATP6V1F,WDR7
ATP6V1G1,ATP6V0A1
ATP6V1G1,ATP6V0D1
ATP6V1G1,ATP6V1A
ATP6V1G1,ATP6V1B2
ATP6V1G1,ATP6V1C1
ATP6V1G1,ATP6V1D
ATP6V1G1,ATP6V1E1
ATP6V1G1,ATP6V1F
ATP6V1G1,ATP6V1H
ATP6V1G1,DMXL1
ATP6V1G1,DMXL2
ATP6V1G1,MRPL3
ATP6V1G1,ROGDI
ATP6V1G1,WDR7
ATP6V1H,ATP6V0A1
ATP6V1H,ATP6V0D1
ATP6V1H,ATP6V1A
ATP6V1H,ATP6V1B2
ATP6V1H,ATP6V1C1
ATP6V1H,ATP6V1D
ATP6V1H,ATP6V1E1
ATP6V1H,ATP6V1F
ATP6V1H,ATP6V1G1
ATP6V1H,DMXL1
ATP6V1H,DMXL2
ATP6V1H,ROGDI
ATP6V1H,WDR7
ATXN10,ABCE1
ATXN10,PPP1R12A
ATXN2L,DDX6
ATXN2L,FAM195B
ATXN2L,LSM12
ATXN2L,NUFIP2
ATXN2L,PABPC1;PABPC3
ATXN2L,PABPC4
ATXN2L,RCBTB2
ATXN2L,SLMAP
ATXN3,GPALPP1
AURKB,CDC37
AURKB,CDCA8
AURKB,INCENP
BAG4,AHSA1
BAG4,HSP90B1
BAG4,STIM1
BAG6,BAG6;BAT3
BAG6,DYNC1H1
BAG6,ERLIN1
BAG6,ERLIN2
BAG6,GET4
BAG6,RNF126
BAG6,UBL4A
BAIAP2,ABI1
BAIAP2,ABI2
BAIAP2,BAIAP2L1
BAIAP2,BRK1
BAIAP2,CYFIP1
BAIAP2,CYFIP2
BAIAP2,KIAA1522
BAIAP2,NCKAP1
BAIAP2,NDUFA12
BAIAP2,WASF1
BAIAP2,WASF2
BAIAP2,YWHAB
BAIAP2,YWHAE
BAIAP2,YWHAG
BAIAP2,YWHAH
BAIAP2,YWHAQ
BAIAP2,YWHAZ
BAIAP2L1,BAIAP2
BANF1,POU2F1
BANF1,VPS13C
BAZ1A,CHRAC1
BCAP31,ATL3
BCAP31,BCAP29
BCAP31,CYB5A
BCAP31,ESYT1
BCAP31,HACD3
BCAP31,MICAL2
BCAP31,PGRMC1
BCAP31,POR
BCAP31,SCD
BCAP31,SSR1
BCAP31,SSR4
BCAP31,TMX3
BCAR1,ACTBL2
BCAR1,APPL1
BCAR1,ARPC1A
BCAR1,ARPC1B
BCAR1,BCAR3
BCAR1,KIFAP3
BCAR1,YWHAB
BCAR1,YWHAE
BCAR1,YWHAG
BCAR1,YWHAH
BCAR1,YWHAQ
BCAR1,YWHAZ
BECN1,PIK3C3
BECN1,PIK3R4
BECN1,UVRAG
BET1,BET1;DKFZP781C0425
BET1,NAPA
BET1,NSF
BET1L,GOSR1
BET1L,NSF
BET1L,SCFD1
BET1L,UBE3B
BET1L,VAMP3;VAMP2
BET1L,VARS
BIN1,AMPH
BIN1,RIN3
BIN1,SAR1A
BIN1,SMCHD1
BIN1,YWHAB
BIN1,YWHAZ
BIN3,DNMBP
BLM,RIF1
BLM,RMI1
BLM,RMI2
BLM,TOP3A
BLVRA,BRD4
BLVRA,CARM1
BLVRA,CLCN7
BLVRA,DNAJA2
BLVRA,DNAJB1
BLVRA,UVRAG
BLVRB,ACADM
BLVRB,COX5A
BLVRB,DPYSL2
BLVRB,ETFB
BLVRB,MDH2
BLVRB,NANS
BLVRB,NDUFA3
BLVRB,TRAP1
BMS1,RCL1
BNIP1,C19ORF25
BNIP1,NAPA
BNIP1,NBAS
BNIP1,NSF
BNIP1,PGRMC1
BNIP1,RINT1
BNIP1,SCFD1
BNIP1,SEC22B
BNIP1,STIM1
BNIP1,STX18
BNIP1,USE1
BNIP1,ZW10
BOP1,RAD50
BOP1,WIZ
BPNT1,ACTR2
BPNT1,C20ORF24
BPNT1,CDH2
BPNT1,LARP4
BPNT1,LYN
BPNT1,MAP3K4
BPNT1,PCNP
BRD2,DNAJA2
BRD2,DNAJB1
BRD2,DNAJC7
BRD2,ERCC6L
BRD2,PDLIM7
BRD2,QSER1
BRD2,SKA3
BTF3,DNAJB12
BTF3,EIF4H
BTF3,HSPA1L
BTF3,HSPA4
BTF3,HSPA8
BTF3,HSPH1
BTF3,ITPR1
BTF3,NACA
BTF3,NACA2
BTF3,OIP5
BTF3,SGTA
BTF3,TMEM263
BTF3,TOMM70A
BTF3,TOR1A
BTF3,TUBB
BUB1B,BUB3
BUB1B,CDC20
BUD23,CCAR1
BUD23,NOP14
BUD23,UBE2O
BUD23,WBSCR22
BYSL,ABT1
BYSL,C14ORF166
BYSL,CCT2
BYSL,CCT4
BYSL,CCT5
BYSL,CCT6A
BYSL,CCT8
BYSL,CSNK1E;CSNK1D
BYSL,DDX1
BYSL,DDX10
BYSL,DHX37
BYSL,DIMT1
BYSL,FAM207A
BYSL,FAM98A
BYSL,FAU
BYSL,FTSJ3
BYSL,GNB2L1
BYSL,LTV1
BYSL,MEPCE
BYSL,MRPS17;HCG_1984214
BYSL,MRPS18B
BYSL,MRPS22
BYSL,MRPS26
BYSL,MRPS27
BYSL,MRPS34
BYSL,NAP1L1
BYSL,NCL
BYSL,NOB1
BYSL,NOC4L
BYSL,NOP14
BYSL,PARN
BYSL,PNO1
BYSL,RIOK2
BYSL,RPS11
BYSL,RPS13
BYSL,RPS14
BYSL,RPS15
BYSL,RPS15A
BYSL,RPS16
BYSL,RPS17
BYSL,RPS18
BYSL,RPS19
BYSL,RPS2
BYSL,RPS20
BYSL,RPS21
BYSL,RPS23
BYSL,RPS24
BYSL,RPS25
BYSL,RPS27L
BYSL,RPS28
BYSL,RPS3
BYSL,RPS3A
BYSL,RPS4X
BYSL,RPS5
BYSL,RPS6
BYSL,RPS7
BYSL,RPS8
BYSL,RPS9
BYSL,RPSA
BYSL,RRP12
BYSL,SLK
BYSL,SSB
BYSL,TCP1
BYSL,TSR1
BYSL,USP16
BYSL,UTP14A
BYSL,WBSCR22
C12ORF57,ANKRD50
C12ORF57,TANC1
C14ORF1,BCAP31
C14ORF1,MAP2K7
C14ORF119,ACTN1
C14ORF119,DDX17
C14ORF119,FUS
C14ORF119,JUN
C14ORF119,PTBP1
C14ORF119,TFG
C14ORF119,UBAP2L
C19ORF24,MAP2K7
C19ORF24,NSF
C19ORF24,RAB11FIP2
C19ORF24,SLC41A1;SLC41A2
C19ORF24,VAMP3;VAMP2
C19ORF43,EMB
C19ORF43,GPATCH11
C19ORF43,TAF15
C19ORF53,IPO5
C1ORF123,SFPQ
C1ORF123,TNRC6B
C4ORF32,AHCYL1;AHCYL2
C4ORF32,ANKLE2
C4ORF32,APH1A
C4ORF32,ASPH
C4ORF32,ATP13A1
C4ORF32,ATP1A1
C4ORF32,BRI3BP
C4ORF32,CLPTM1
C4ORF32,CYB5A
C4ORF32,DAD1
C4ORF32,DDOST
C4ORF32,EMC6
C4ORF32,FKBP8
C4ORF32,MLEC
C4ORF32,MMGT1
C4ORF32,PGRMC1
C4ORF32,PGRMC2
C4ORF32,POR
C4ORF32,RER1
C4ORF32,RPN1
C4ORF32,RPN2
C4ORF32,SLC4A2
C4ORF32,ST7
C4ORF32,STT3A
C4ORF32,TMEM258
C4ORF32,TMEM38B
C4ORF32,TMEM57
C4ORF32,TMX2
C7ORF50,CCDC124
C7ORF50,RPL14
C7ORF50,RPL32
C7ORF50,RPL38
C7ORF50,RPS15
C8ORF33,CPSF4
C8ORF33,FIP1L1
C8ORF33,GRWD1
C8ORF33,MRPS2
C8ORF33,MRPS23
C8ORF33,MRPS28
C8ORF33,MRPS9
C8ORF59,PEX14
C9ORF16,ATP6V1D
C9ORF16,ATP6V1F
C9ORF16,RNF20
C9ORF16,RNF40
C9ORF16,SLC27A4
C9ORF78,AAR2
C9ORF78,CD2BP2
C9ORF78,DDX23
C9ORF78,EAPP
C9ORF78,ECD
C9ORF78,EFTUD2
C9ORF78,FAM50A
C9ORF78,FAM50B
C9ORF78,NCDN
C9ORF78,NDUFA3
C9ORF78,PRPF6
C9ORF78,PRPF8
C9ORF78,SNRNP200
C9ORF78,USP39
C9ORF78,ZNHIT2
CAD,CDC37
CALD1,ACTBL2
CALD1,ACTN4
CALD1,ACTR2
CALD1,ACTR3
CALD1,ACTR3B
CALD1,AIF1L
CALD1,ALDH1B1
CALD1,ANXA11
CALD1,ANXA6
CALD1,AP2A2
CALD1,ARPC1A
CALD1,ARPC1B
CALD1,ARPC2
CALD1,ARPC3
CALD1,ARPC4-TTLL3;ARPC4
CALD1,ARPC5
CALD1,ARPC5L
CALD1,ASF1A
CALD1,ATP1A1
CALD1,CABIN1
CALD1,CAPZA1
CALD1,CAPZA2
CALD1,CAPZB
CALD1,CGN
CALD1,CNOT2
CALD1,CTTN
CALD1,DAPK3
CALD1,DBN1
CALD1,DBNL
CALD1,EFHD1;PP1187
CALD1,EIF3A
CALD1,EIF3H
CALD1,EIF3M
CALD1,FAM101B
CALD1,FAM107B
CALD1,FAM162A
CALD1,FLII
CALD1,FLNA
CALD1,FLNB
CALD1,FLNC
CALD1,FLOT1
CALD1,HIRA
CALD1,IARS2
CALD1,INF2
CALD1,ITPR1
CALD1,ITPR2
CALD1,ITPR3
CALD1,KIAA1671
CALD1,LAMB1
CALD1,LDHA
CALD1,LIMA1
CALD1,LMAN2
CALD1,LMOD1
CALD1,LRCH1
CALD1,LUZP1
CALD1,MPP5
CALD1,MPRIP
CALD1,MTFR1
CALD1,MTHFD2
CALD1,MYO18A
CALD1,MYO1B
CALD1,MYO1C
CALD1,MYO5C
CALD1,NDUFA3
CALD1,NEFM
CALD1,NEXN
CALD1,NHP2L1
CALD1,NSUN2
CALD1,OAT
CALD1,PEAK1
CALD1,PHLDB2
CALD1,POTEE
CALD1,PPP1CA;PPP1CB
CALD1,PPP1CB
CALD1,PPP1CC
CALD1,PPP1R12A
CALD1,PPP1R9A
CALD1,PPP1R9B
CALD1,PRR11
CALD1,RAI14
CALD1,RPL22
CALD1,RPL28
CALD1,RPLP0;RPLP0P6
CALD1,RPLP1
CALD1,RPS15A
CALD1,RPS4X
CALD1,RPS7
CALD1,SAP18
CALD1,SIPA1L3
CALD1,SLC1A5
CALD1,SPECC1
CALD1,SPECC1L;SPECC1L-ADORA2A
CALD1,SPTAN1
CALD1,SPTBN1
CALD1,SPTBN2
CALD1,SRGAP2
CALD1,SSFA2
CALD1,STRN
CALD1,SVIL
CALD1,TFRC
CALD1,TJP1
CALD1,TJP2
CALD1,TMOD1
CALD1,TMOD3
CALD1,TOP2B
CALD1,TPR
CALD1,TRAP1
CALD1,TWF1
CALD1,UBN2
CALD1,UNNAMED
CALD1,UQCRB
CALD1,VAMP3;VAMP2
CALD1,VDAC1
CALD1,VIM
CALM1,ABCD3
CALM1,ABHD10
CALM1,ACTR2
CALM1,ANKS6
CALM1,ARHGEF12
CALM1,ARPC1A
CALM1,ASPM
CALM1,ATP2B1
CALM1,ATP2B4
CALM1,BSG
CALM1,CALM2;CALM3;CALM1
CALM1,CALML3
CALM1,CAMK1
CALM1,CAMK2B
CALM1,CAMK2D
CALM1,CAMK2G
CALM1,CAMKK2
CALM1,CCDC8
CALM1,CCP110
CALM1,CDC42
CALM1,CDK5RAP2
CALM1,CEP97
CALM1,CETN2
CALM1,CETN3
CALM1,CUL7
CALM1,DDX49
CALM1,DENND4A
CALM1,DENND4C
CALM1,ESCO1
CALM1,FBXO45
CALM1,FECH
CALM1,GADD45GIP1
CALM1,INF2
CALM1,IQCB1
CALM1,IQGAP1
CALM1,IQGAP3
CALM1,IQSEC2
CALM1,KIF1A
CALM1,KIF1B
CALM1,KIF1BBETA;KIF1B
CALM1,LRCH3
CALM1,LRPPRC
CALM1,MRPL53
CALM1,MYL1
CALM1,MYL6
CALM1,MYL6B
CALM1,MYO1B
CALM1,MYO1C
CALM1,MYO1D
CALM1,MYO1E
CALM1,MYO6
CALM1,MYO9B
CALM1,NCAPD3
CALM1,OBSL1
CALM1,OSTF1
CALM1,PCNT
CALM1,PHKA1
CALM1,PHKA2
CALM1,PHKB
CALM1,PHKG2
CALM1,PLEKHH2
CALM1,PML
CALM1,PPP3CA
CALM1,PPP3CB
CALM1,PPP3R1
CALM1,RAC1;RAC3
CALM1,RALA
CALM1,SH2B1
CALM1,SYDE1
CALM1,TBC1D1
CALM1,TBC1D4
CALM1,TOM1
CALM1,TOM1L2
CALM1,TRIM24
CALM1,UBE3B
CALM1,UBE3C
CALM1,UBR4
CALM1,UNC13B
CALM1,UNNAMED
CALM1,VPS13A
CALM1,VPS13C
CALM1,YWHAB
CALM1,YWHAE
CALM1,YWHAZ
CALM2,ABCD3
CALM2,ABHD10
CALM2,ANKS6
CALM2,ARHGAP19
CALM2,ARHGEF12
CALM2,ASPM
CALM2,ATP2B1
CALM2,ATP2B4
CALM2,BSG
CALM2,CALM2;CALM3;CALM1
CALM2,CALML3
CALM2,CAMK2B
CALM2,CAMK2D
CALM2,CAMK2G
CALM2,CAMKK1
CALM2,CAMKK2
CALM2,CCDC8
CALM2,CCP110
CALM2,CDC42
CALM2,CDC73
CALM2,CEP290
CALM2,CETN2
CALM2,CETN3
CALM2,CUL7
CALM2,DDX49
CALM2,DDX55
CALM2,DENND4A
CALM2,DENND4C
CALM2,DIDO1
CALM2,DMAP1
CALM2,DOCK7
CALM2,ESCO1
CALM2,FECH
CALM2,GADD45GIP1
CALM2,GRAMD1A
CALM2,INF2
CALM2,IQCB1
CALM2,IQGAP1
CALM2,IQGAP3
CALM2,KIF1A
CALM2,KIF1B
CALM2,KIF1BBETA;KIF1B
CALM2,LRCH2
CALM2,LRCH3
CALM2,LRPPRC
CALM2,LRRC59
CALM2,MAP7D3
CALM2,MITD1
CALM2,MRPL12
CALM2,MRPL53
CALM2,MRPS34
CALM2,MYL6
CALM2,MYL6B
CALM2,MYO1B
CALM2,MYO1C
CALM2,MYO1D
CALM2,MYO1E
CALM2,MYO6
CALM2,MYO9B
CALM2,NDUFAF2
CALM2,OSTF1
CALM2,PCNT
CALM2,PHKA1
CALM2,PHKA2
CALM2,PHKB
CALM2,PHKG2
CALM2,PML
CALM2,PPP3CA
CALM2,PPP3CB
CALM2,PPP3CC
CALM2,PPP3R1
CALM2,PRKAR2A
CALM2,PSMC5
CALM2,RAC1;RAC3
CALM2,RALA
CALM2,RBM26
CALM2,RCAN1
CALM2,REEP5
CALM2,SCO1
CALM2,SH2B1
CALM2,SLC7A6
CALM2,TBC1D1
CALM2,TBC1D4
CALM2,TFAM
CALM2,TIGD1
CALM2,TOM1
CALM2,TOM1L2
CALM2,TRIM24
CALM2,UBE3B
CALM2,UBE3C
CALM2,UBR4
CALM2,UNC13B
CALM2,UNNAMED
CALM2,VPS13A
CALM2,VPS13C
CALM2,ZCCHC3
CALM2,ZNF536
CALM3,ABCD3
CALM3,ABHD10
CALM3,ACTN4
CALM3,ACTR2
CALM3,AIF1L
CALM3,AKAP2
CALM3,AMOT
CALM3,ANKS6
CALM3,ARHGAP19
CALM3,ARHGAP21
CALM3,ARHGEF12
CALM3,ARPC1A
CALM3,ARPC2
CALM3,ARPC3
CALM3,ARPC4-TTLL3;ARPC4
CALM3,ARPC5
CALM3,ARPC5L
CALM3,ASPM
CALM3,ATP2B1
CALM3,ATP2B4
CALM3,ATRX
CALM3,BSG
CALM3,CALM2;CALM3;CALM1
CALM3,CAMK2B
CALM3,CAMK2D
CALM3,CAMK2G
CALM3,CAMKK1
CALM3,CAMKK2
CALM3,CAPZA1
CALM3,CAPZA2
CALM3,CAPZB
CALM3,CCDC124
CALM3,CCDC8
CALM3,CCP110
CALM3,CDC42
CALM3,CDC73
CALM3,CEP131
CALM3,CEP290
CALM3,CEP97
CALM3,CETN2
CALM3,CETN3
CALM3,CFL1
CALM3,CTTN
CALM3,CTTNBP2NL
CALM3,CUL7
CALM3,DDX49
CALM3,DDX55
CALM3,DENND4A
CALM3,DENND4C
CALM3,DHX30
CALM3,DIDO1
CALM3,DMAP1
CALM3,DOCK7
CALM3,EFHD1;PP1187
CALM3,EIF3H
CALM3,EIF3K
CALM3,EIF3M
CALM3,ESCO1
CALM3,FECH
CALM3,FLNA
CALM3,FLNB
CALM3,GADD45GIP1
CALM3,GRAMD1A
CALM3,H1FX
CALM3,HIP1
CALM3,HIST1H2BN;HIST1H2BM;HIST1H2BH;HIST2H2BF;HIST1H2BC;HIST1H2BD;HIST1H2BK;H2BFS
CALM3,HMBOX1
CALM3,HMG20A
CALM3,INF2
CALM3,IQCB1
CALM3,IQGAP1
CALM3,IQGAP3
CALM3,IQSEC2
CALM3,ITPR2
CALM3,ITPR3
CALM3,KIAA1671
CALM3,KIF1A
CALM3,KIF1B
CALM3,KIF1BBETA;KIF1B
CALM3,KIF1C
CALM3,KIF23
CALM3,KTN1
CALM3,LIN7A
CALM3,LIN7C
CALM3,LMO7
CALM3,LRCH1
CALM3,LRCH2
CALM3,LRCH3
CALM3,LRPPRC
CALM3,LRRC59
CALM3,LRRFIP2
CALM3,LUZP1
CALM3,LYAR
CALM3,MAGED2
CALM3,MAP7D3
CALM3,MPP5
CALM3,MPRIP
CALM3,MRPL12
CALM3,MRPL53
CALM3,MRPS27
CALM3,MRPS34
CALM3,MYL1
CALM3,MYL6
CALM3,MYL6B
CALM3,MYO18A
CALM3,MYO1B
CALM3,MYO1C
CALM3,MYO1D
CALM3,MYO1E
CALM3,MYO5B
CALM3,MYO5C
CALM3,MYO6
CALM3,MYO9B
CALM3,NEFM
CALM3,OBSL1
CALM3,OSTF1
CALM3,PCNT
CALM3,PDCD4
CALM3,PEAK1
CALM3,PELP1
CALM3,PHKA1
CALM3,PHKA2
CALM3,PHKB
CALM3,PHKG2
CALM3,PHLDB2
CALM3,PLEKHG3
CALM3,PML
CALM3,PNN
CALM3,POLB
CALM3,PPP1CB
CALM3,PPP1R12A
CALM3,PPP1R9A
CALM3,PPP1R9B
CALM3,PPP3CA
CALM3,PPP3CB
CALM3,PPP3CC
CALM3,PPP3R1
CALM3,PRKAR2A
CALM3,PRPF3
CALM3,PSMC5
CALM3,PSMC6
CALM3,PSMD11
CALM3,PSMD7
CALM3,RACGAP1
CALM3,RAI14
CALM3,RALA
CALM3,RBM26
CALM3,RCAN1
CALM3,RPL10
CALM3,RPL13
CALM3,RPL22L1
CALM3,RPL36
CALM3,RPS10;RPS10-NUDT3
CALM3,RPS15A
CALM3,RPS20
CALM3,RPS27
CALM3,RPS27L
CALM3,RPS28
CALM3,RPS4X
CALM3,RPS7
CALM3,SCO1
CALM3,SH2B1
CALM3,SLIRP
CALM3,SPECC1
