target_gene_name,interactor_gene_name,pval,enrichment,interaction_stoichiometry,abundance_stoichiometry
NCK1,HIST2H2AA3;HIST2H2AC,4.691338044,2.759720308,13.19576346,282.6825848
NCK1,HIST2H3A,3.506411918,2.67079041,1.285874669,28.76468131
NCK1,HIST3H2BB,3.584584467,2.439860861,0.484067079,2.55131457
NCK1,KIF22,3.468575593,2.490850539,0.008219476,0.092668991
NCK1,NUMA1,3.299256833,2.335112972,0.051220848,0.858811801
NCK1,PARP1,6.091255511,3.300281959,0.188700651,11.45267139
NCK1,PHIP,2.28258312,2.461949079,0.002385945,0.165643748
NCK1,RAD50,3.682389402,3.065365284,0.001657202,0.840720516
NCK1,RPS27A;UBC;UBB;UBA52,4.359536565,2.592480214,1.356222418,483.7728815
NCK1,SMARCA1,2.862185977,2.591089711,0.003626024,0.747011107
NCK1,SMARCA5,3.403260915,2.528919481,0.03947858,1.655439299
NCK1,TOP2A,3.079539282,2.306974565,0.042956823,2.932738441
NCK1,WHSC1,3.593798134,2.098540244,0.001270155,0.510651618
NCKAP1,ABI1,27.60990103,6.391454476,1.685556762,0.126186824
NCKAP1,ABI2,36.56329709,7.169345013,0.924547723,0.023499338
NCKAP1,ABL1,30.40160445,6.741589325,0.002892123,0.011718478
NCKAP1,ABL2,12.79426353,4.346845292,0.021251886,0.167871662
NCKAP1,ADNP2,6.253232652,2.760363418,3.58E-05,0.053710532
NCKAP1,BAIAP2,23.15428652,5.715325621,0.066623353,0.519648896
NCKAP1,BRK1,32.80983318,6.73344749,3.117175933,1.537231259
NCKAP1,CYFIP1,25.81865958,5.724732783,0.94775117,1.901189542
NCKAP1,CYFIP2,45.93975747,8.110099699,0.713411075,2.172275721
NCKAP1,ENAH,10.81563962,3.671127226,0.441721964,2.326157258
NCKAP1,H1FX,4.087360325,2.35078191,0.067183688,2.479164742
NCKAP1,H2AFZ;H2AFV,3.724951879,2.170559793,0.48763801,114.5856047
NCKAP1,HIST1H2BN;HIST1H2BM;HIST1H2BH;HIST2H2BF;HIST1H2BC;HIST1H2BD;HIST1H2BK;H2BFS,3.041769846,2.226380379,2.57506169,365.3513195
NCKAP1,HIST2H2AA3;HIST2H2AC,3.200538264,2.336079074,5.215471171,307.6854846
NCKAP1,HOMER1,7.978672475,3.048654577,0.003345956,0.427116042
NCKAP1,HSPA5,3.568156232,2.323088698,0.12113538,22.68660657
NCKAP1,KIAA1522,37.27774179,7.379694528,0.265241396,0.202751719
NCKAP1,MECR,12.06790729,4.0407639,0.01059575,0.550904421
NCKAP1,MYL6B,8.492344481,4.185540729,0.000737584,29.92515938
NCKAP1,NHS,22.00347293,6.353333876,0.000566771,0
NCKAP1,NHSL1,91.61190742,12.22206246,0.129516974,0.047440649
NCKAP1,NHSL2,85.29700911,12.04017139,0.02816072,0
NCKAP1,P4HA1,6.472686345,2.883986935,0.004077328,1.279374172
NCKAP1,PARP1,3.314465781,2.282106937,0.055509083,12.46564499
NCKAP1,TTC28,7.868304626,3.186136587,0.000463897,0.044648794
NCKAP1,WASF1,35.35591666,6.730009237,1.721531087,1.494990826
NCKAP1,WASF2,17.61292208,4.837947346,2.964416511,0.560462987
NCKAP1,WASF3,34.58697619,6.956079939,0.44337681,0.280231494
NCKAP1,YWHAB,9.502298686,3.571581206,0.113453376,11.83208599
NCKAP1,YWHAE,8.658111366,3.212441589,0.251803274,61.02559364
NCKAP1,YWHAG,6.678921607,3.013326457,0.045108016,5.667758833
NCKAP1,YWHAH,6.437257499,2.773981835,0.088523195,6.450185063
NCKAP1,YWHAQ,3.685215159,2.288652465,0.067501459,12.62422618
NCKAP1,YWHAZ,4.07589479,2.37736205,0.222262017,52.54450991
NCKAP5L,MED18,4.203412551,2.726773135,inf,1.435239999
NCKAP5L,RCBTB2,3.551940866,3.332163877,113.220772,0.097340911
NCL,LARP7,30.47082934,4.670908931,0.026974889,0.035170458
NCL,NOP56,31.82278847,4.791484587,0.010379853,0.096352081
NCL,NUPL2,31.26294795,5.155439173,0.00199001,0.021611019
NCL,PNO1,28.49735701,4.448660464,0.020502368,0.053998
NCL,POLR1B,31.63286692,4.596075334,0.000280352,0.015947575
NCL,POLR1C,20.10092108,4.616309602,0.003303839,0.150854604
NCL,POLR1E,37.02322261,4.68716471,0.000159763,0.036556683
NCL,RAB11FIP2,49.33529811,6.304852676,0.002793731,0.002269752
NCL,RPS4X,33.99210019,5.01798764,0.183683207,4.052398459
NCL,TSR1,35.43502276,5.067859119,0.025008068,0.013961456
NCLN,ATP2A2,7.721883885,4.486080952,0.00028871,11.27128528
NCLN,C20ORF24,12.86931609,6.772338426,0.044027157,1.806263415
NCLN,CCDC47,5.659218325,11.10691705,0.053851001,2.094690478
NCLN,CDK5RAP3,7.358934597,4.043815666,0.000753925,1.2747474
NCLN,DDRGK1,9.887995508,4.216903444,0.00259751,0.350705315
NCLN,DERL1,6.962642481,3.832924296,0.022470873,0.688755571
NCLN,DHCR7,11.31396627,5.42507558,0.005785671,2.465294096
NCLN,EI24,5.2030678,3.971652137,0.001939903,0.24725214
NCLN,EMC1,7.996624216,9.443299069,0.001131959,2.214160313
NCLN,EMC2,3.803345902,5.724228571,0.004056764,1.718263468
NCLN,EMC4,10.32937446,2.903462093,0.001436,1.149886613
NCLN,EMC6,5.000926419,4.060116623,inf,0
NCLN,EMC7,7.397159259,3.874723356,0.002200333,0.543626386
NCLN,HACD3,7.148187467,5.154769055,0.00221727,2.227542264
NCLN,LBR,13.2794513,3.367409524,0.002650252,0.217988608
NCLN,LRRC8C,11.5568173,4.733968639,0.000998676,0.128998991
NCLN,MAGT1,5.099407746,4.560619132,0.009384122,2.424563859
NCLN,MLEC,5.791632833,6.352285714,0.0029772,3.714411992
NCLN,MMGT1,4.677533848,6.025479881,0.029701342,0.060897941
NCLN,NOMO1,11.5078144,9.015784803,0.014965839,2.403742035
NCLN,NOMO2,11.93282717,5.209335204,0.000925818,2.403742035
NCLN,NOMO3,7.889262726,16.5658156,0.201578962,2.403742035
NCLN,PGRMC1,6.876093782,3.518038095,0.03468847,0.429567972
NCLN,PGRMC2,9.139155339,9.129511059,0.037506174,0.745182368
NCLN,PIGT,10.59210896,2.864857143,0.000526874,0.106096592
NCLN,PTDSS1,7.169752374,2.662886152,0.000752511,1.683780742
NCLN,RAB3D,6.804981478,2.838028136,0.000894767,0.754962985
NCLN,RPN1,11.16537895,2.9428,0.005613314,14.27261572
NCLN,RPN2,7.533387139,2.877890476,0.007525862,6.877010581
NCLN,SEC11A,11.49351863,5.977541753,0.016174539,1.106429475
NCLN,SEC11C,6.734490571,5.230040218,0.012537948,0.274342259
NCLN,SEC63,4.59881686,4.563050014,0.000220934,1.522841393
NCLN,SELT,7.068068504,3.571777022,0.002267059,0.278786539
NCLN,SPCS1,11.43776914,6.592324411,0.109644093,39.49467791
NCLN,SPCS2,9.104277151,5.899079878,0.013247327,0.099528036
NCLN,SPCS3,4.561669815,4.98268996,0.027427594,3.338661559
NCLN,STT3B,15.47391321,3.131609524,0.007454408,0.825722809
NCLN,TBL2,5.187093986,5.31180624,0.001459144,4.255214664
NCLN,TMCO1,15.27062094,5.713114286,0.082022976,0.347501013
NCLN,TMEM147,19.1862873,11.96050574,1.275749501,0.181703805
NCLN,TMEM214,7.890952469,3.416185893,0.000609777,0
NCLN,TMEM33,14.84912473,3.397309524,0.025817623,0.692777936
NCLN,TMEM38B,8.263915568,3.691382811,0.00153247,1.334057677
NCLN,TMX2,6.665984425,3.1837579,0.00064843,0.528868342
NCLN,UFL1,8.256041956,6.48625472,0.001823301,0.897204523
NCLN,VAPA,13.1166834,2.191895238,0.004125365,8.696372141
NECAP1,AP1M1,5.883070395,1.928767044,9.07E-05,2.747068288
NECAP1,AP2A1,27.28403952,6.428035347,0.004605829,3.570958683
NECAP1,AP2A2,34.54619925,7.160087555,0.01297554,5.212032266
NECAP1,AP2B1,9.56661217,3.614602104,0.022790935,2.602988954
NECAP1,AP2M1,27.21254508,6.637525562,0.014891014,1.155280176
NECAP1,AP2S1,23.89093074,5.702483545,0.024594433,2.906804047
NECAP1,APOBEC3C,4.181148448,2.594362599,0.002832827,0.895363409
NECAP1,ARHGAP21,3.586633187,2.399835445,6.90E-05,0.003771642
NECAP1,BAZ1B,3.255790502,2.177901233,0.010866943,1.047774993
NECAP1,CACTIN,3.333471551,1.998579545,0.001586634,0.328949947
NECAP1,CBX3,3.832917049,2.078575729,0.048575414,17.77991795
NECAP1,EPB41,2.53755802,2.481736192,0.000460325,2.207080201
NECAP1,H1F0,3.683749573,2.259766632,0.027579252,1.374091795
NECAP1,H1FX,4.989309233,2.575478485,0.052825723,3.113338903
NECAP1,H2AFY,2.884968355,2.055080927,0.095780723,16.98492262
NECAP1,H2AFY2,3.208834043,2.119070829,0.022769776,2.216905901
NECAP1,H2AFZ;H2AFV,5.002795368,2.50853843,0.622745346,143.896779
NECAP1,HIST1H1C,3.586348589,2.186065835,2.668116963,27.82153797
NECAP1,HIST1H1D,3.754838231,2.087798442,0.085357154,0.764172336
NECAP1,HIST1H2AJ;HIST1H2AH;HIST1H2AG;H2AFJ,3.514901457,2.346989992,0.819720011,579.5878585
NECAP1,HIST1H2BN;HIST1H2BM;HIST1H2BH;HIST2H2BF;HIST1H2BC;HIST1H2BD;HIST1H2BK;H2BFS,5.713371802,2.890784682,4.168868102,458.80875
NECAP1,HIST1H4A,5.062239072,2.613805382,2.693423805,190.9240694
NECAP1,HIST2H2AA3;HIST2H2AC,5.702425293,2.816577077,5.214564049,386.3919057
NECAP1,HIST2H3A,4.747013617,2.54174108,0.471387034,39.31773879
NECAP1,HIST3H2BB,4.541462106,2.496435211,0.188275515,3.487329435
NECAP1,KAT7,2.975445254,2.109116139,0.001213424,0.515766541
NECAP1,KIF22,5.668607983,2.877467818,0.004710398,0.126666976
NECAP1,MCM4,3.349852004,2.361061938,0.001116007,4.649993038
NECAP1,MDC1,3.765867072,2.419052498,0.001284078,0.506721959
NECAP1,MRE11A,6.0107905,2.998691659,0.001506435,0.413802706
NECAP1,NUMA1,3.849036629,2.138978473,0.017435202,1.173888828
NECAP1,PARP1,7.52682525,3.199769005,0.06364803,15.65437618
NECAP1,PHIP,4.761412334,2.71425922,0.001385611,0.226414384
NECAP1,RAD50,7.485909546,3.127595367,0.000818746,1.149160294
NECAP1,RIF1,2.678882859,2.387348777,0.00018013,0.913051026
NECAP1,RPS27A;UBC;UBB;UBA52,7.440899013,3.198206614,0.645093566,661.2573099
NECAP1,SMARCA1,5.214892852,2.957942614,0.003075876,1.021071197
NECAP1,SMARCA5,4.81377302,2.435367291,0.013772644,2.262779456
NECAP1,SUZ12,3.412907379,2.051749617,0.001173843,0.700071939
NECAP1,TMUB1,2.842553148,2.274442719,0.002824183,1.17284053
NECAP1,TOP2A,4.139196763,2.348056721,0.016519124,4.008688388
NECAP1,TOP2B,3.510293358,2.072490308,0.00206524,1.36239291
NECAP1,WHSC1,6.407531903,2.769011334,0.001364359,0.697997198
NECAP2,AAK1,13.50921931,4.341558049,0.011598857,1.285936785
NECAP2,AP1B1,6.058443077,2.784416201,0.002213369,13.46402638
NECAP2,AP2A1,48.17672696,8.806523476,0.024196715,7.347007811
NECAP2,AP2A2,56.28846919,9.556747197,0.038426081,10.72340656
NECAP2,AP2B1,14.94697247,4.600637787,0.046481132,5.355475063
NECAP2,AP2M1,42.95304004,8.211084411,0.050337042,2.37691142
NECAP2,AP2S1,44.12944141,8.208322354,0.111466993,5.980554226
NECAP2,BMP2K,17.98950282,5.141971741,0.000730032,0.200475516
NECAP2,EPS15,22.68764354,5.771366919,0.001589498,1.749210823
NECAP2,EPS15L1,7.660261614,3.091329416,0.001610912,3.204779721
NECAP2,GLOD4,10.72269878,3.908864468,0.002601202,7.065596271
NECAP2,SMG1,6.855299823,3.074703425,2.24E-05,0.206730961
NEDD1,MZT2B;MZT2A,10.12186755,4.406329456,0.050855891,4.685360264
NEDD1,SACM1L,5.183833705,4.084760916,0.044716767,16.72283102
NEFM,FHAD1,4.536609504,3.601509887,0.004104981,0.009106569
NEK9,DYNLL1;DYNLL2,3.694261592,2.373204683,0.123302845,7.087581637
NEK9,EML4,59.0275392,10.79470417,0.026955173,1.704967356
NEK9,SMC1A,7.405462436,2.094891892,0.000118181,6.363471613
NFKB1,ATAD1,20.18088623,6.134855512,0.012982928,2.50527196
NFKB1,CHUK,43.84311308,8.396816872,0.007440633,0.2655032
NFKB1,IKBKB,9.668897372,4.964792408,0.002315847,0.068499127
NFKB1,IKBKG,8.162703586,3.185294404,0.11999061,0.461322797
NFKB1,NFKB2,64.03031815,10.60706268,0.558224915,0.163024221
NFKB1,NFKBIA,24.74773415,6.19102871,0.975869962,0.118237347
NFKB1,NFKBIB,20.58445155,5.543803728,0.242975663,0.419517161
NFKB1,REL,64.79748498,9.95791433,0.014853096,0.179363634
NFKB1,RELA,22.77592116,5.858339266,0.466843796,0.023190393
NFKB1,RELB,16.61638324,4.780732886,0.013804899,0.014233977
NFKB1,TOP1MT,3.093412037,2.554384528,0.001604314,5.420568508
NFKB2,NFKB1,74.04920779,11.58967474,0.4888836,6.134057824
NFKB2,NFKBIA,6.236346696,2.625402632,0.005524121,0.725274725
NFKB2,REL,27.31317112,6.0880826,0.000899699,1.100226903
NFKB2,RELA,10.30012409,4.582256314,0.092384551,0.142251212
NFKB2,RELB,20.99995262,5.710259583,0.078623755,0.087312035
NHP2,ARGLU1,5.806489287,3.074195641,,
NHP2,CWF19L2,5.404856477,2.840624961,,
NHP2,DKC1,7.991138994,3.460129775,,
NHP2,RSRC1,6.709112422,3.199404373,,
NHP2,SRSF6,4.697942252,2.657153539,,
NHP2,SUB1,9.693038689,3.750473613,,
NMD3,HAT1,7.609379267,3.09681579,0.002046718,1.452003874
NOL10,SRI,3.038828363,2.135805379,10249.6207,0.609753131
NOL10,ZNF644,3.369674385,2.142280633,0.241594084,0.123944586
NOL11,CIRH1A,55.36608437,10.04804627,0.357841169,0.9296461
NOL11,HEATR1,9.727731692,4.144616856,0.062314349,1.262844111
NOL11,UTP15,35.23827154,8.012275382,0.150966349,3.724214338
NOL11,WDR43,41.33724101,8.518888254,0.19530879,2.365097329
NOL11,WDR75,21.15350664,5.945985352,0.1322899,1.51736403
NOLC1,ARCN1,6.192662581,2.953196913,1.2893106,2.126517492
NOLC1,ARGLU1,4.013516842,2.298375233,0.248912536,0.290546246
NOLC1,COPA,15.09468872,3.732574104,1.077680971,1.130818005
NOLC1,COPB1,6.800716323,3.270815819,0.439347839,2.494999288
NOLC1,COPB2,9.478932893,3.618906847,0.459520266,2.039641531
NOLC1,COPG1,5.236566197,2.317429693,0.774995089,0.872089942
NOLC1,COPG2,9.620234532,3.400906055,0.550037691,0.985167001
NOLC1,COPZ1,4.517645411,2.212385946,0.52350541,3.176664558
NOLC1,KPNA2,9.278974387,3.346920204,0.55086943,11.642202
NOLC1,KPNA3,42.13067577,8.44238706,0.750331945,2.520787487
NOLC1,KPNA4,28.37791673,6.698331302,0.277164656,1.003327756
NOLC1,KPNB1,30.96322456,6.982872392,0.562998829,7.048694491
NOLC1,NUP153,14.24275752,4.27573885,0.087396706,0.261647306
NOLC1,TMED10,4.491120098,2.668950733,1.336698388,5.043110987
NOMO1,CCDC47,10.49642813,3.389774732,0.019355693,0.580952656
NOMO1,DNAJA3,3.160949662,3.382186996,0.607292766,0.301369383
NOMO1,NCLN,16.7159628,4.268937441,0.912794583,0.138672673
NOMO1,NOMO3;NOMO1;NOMO2,24.83484658,5.903168728,1,1
NOMO1,PRPF40A,22.74796266,5.268495311,0.009274683,0.343009222
NOMO1,RNF40,9.082101914,3.506867126,0.000158899,0.154850508
NONO,KPNA6,28.84977778,4.999559447,0.00053067,0.059675794
NONO,RPS10;RPS10-NUDT3,20.8218854,4.47056795,0.183293872,4.782231658
NONO,SFPQ,29.07206831,4.983607149,0.541988833,0.810348674
NONO,TET3,14.58623013,4.765184993,0.000135197,0.00893536
NONO,ZNF768,62.75014306,7.546133552,0.010235298,0.017575696
NOP10,DKC1,19.06657937,5.769434821,0.944315169,0.940960956
NOP10,LMNB2,6.430875356,3.089862993,0.058007101,0.900801758
NOP10,NAF1,10.47991953,4.085169462,0.920771654,0.316718539
NOP10,RSRC1,4.949171605,2.848285487,0.134964392,0.298573039
NOP10,SRSF6,5.382495969,2.718559415,0.252302635,0.867121118
NOP10,SUB1,6.591064566,2.950084537,4.539839186,8.215419608
NOP10,XPO1,3.543274738,3.335118216,0.364838038,2.114680028
NOP2,NIP7,19.10117835,6.533543291,0.064469241,3.498637158
NOP2,TRAP1,6.359023645,2.969162215,0.07715654,3.990475741
NOP58,AGPS,4.229641177,2.88054648,0.001325522,0.441520922
NOP58,C12ORF45,22.29829497,6.029530123,0.97371818,0.014150369
NOP58,FBL,13.62743778,4.410148901,0.24900665,1.50102891
NOP58,KPNA1,8.526840773,3.310635726,0.088293012,0.684386498
NOP58,KPNA2,15.93723132,4.4486637,0.625471057,4.109063513
NOP58,KPNA6,6.624914178,3.30715225,0.006222357,0.056193321
NOP58,KPNB1,24.0352304,5.835738393,0.112109564,2.487805429
NOP58,NHP2L1,8.561474569,3.684655526,0.302381286,2.299506105
NOP58,NOP56,11.27104728,4.428045477,0.076680618,0.441960154
NOP58,NUFIP1,9.735618126,4.550460442,0.002991011,0.028393984
NOP58,NUP153,5.702006974,2.997171044,0.015411547,0.092347255
NOP58,PIH1D1,7.665262497,3.490100501,0.021493299,0.095911015
NOP58,RPAP3,29.04861164,6.599162119,0.029071943,0.18705977
NOP58,RRP9,27.95904783,7.468004088,0.034700118,0.158209575
NOP58,RUVBL1,20.36081452,5.226439547,0.601976853,1.918822379
NOP58,RUVBL2,37.26175919,7.343513122,0.350351328,0.76890289
NOP58,SSB,5.924344723,2.880055074,0.009130096,1.378845938
NOP58,ZNHIT3,14.28454596,4.579325643,0.014778199,0.08941444
NOP58,ZNHIT6,33.7999524,7.396730828,0.069627991,0.100725117
NPM1,ABT1,36.3151799,5.055085136,0.001192815,0.003852306
NPM1,ASCC2,12.38293063,2.191026402,0.001106708,0.006157576
NPM1,ASCC3,21.49528757,3.221954699,0.006025224,0.004685283
NPM1,BCAS2,20.4830513,3.212794555,0.000452325,0.02563223
NPM1,BCCIP,14.8562703,2.623759565,0.000391381,0.027659113
NPM1,BMS1,27.12865269,3.39387673,0.002798745,0.010905218
NPM1,BOP1,26.75230921,3.476566259,0.012622239,0.009043497
NPM1,BRIX1,17.475763,2.855849287,0.026651242,0.078499165
NPM1,C18ORF21,25.87660945,3.409013528,0.001264821,0.0019566
NPM1,C3ORF17,48.96108819,4.830938878,0.003549403,0.001534939
NPM1,C8ORF33,12.14172918,2.853904768,0.00157367,0.011809
NPM1,CASC3,7.77211363,3.051510531,0.000281846,0.001217438
NPM1,CCDC124,23.5932829,3.239843197,0.043054992,0.016480722
NPM1,CCDC137,39.38567838,4.305983645,0.003497945,0.003409381
NPM1,CCDC59,21.09477447,3.07391449,0.005176444,0.002475883
NPM1,CCDC8,35.79372215,3.899709497,0.005057302,0.000719221
NPM1,CCDC86,5.487178937,3.560651641,0.001133673,0.008604692
NPM1,CMAS,22.99795954,3.517487676,0.000641922,0.002901511
NPM1,CMSS1,31.21922431,3.723307654,0.000713559,0.011743242
NPM1,CNOT10,19.416993,2.821272842,0.000156004,0.005725811
NPM1,CNOT11,11.46600205,3.06254255,0.000895711,0.0021687
NPM1,CRNKL1,15.39088151,2.482736578,0.00011938,0.004333555
NPM1,CTCF,20.29712125,2.964486153,0.001347953,0.003432596
NPM1,CYFIP1,25.73680368,3.420830963,0.000277401,0.016642952
NPM1,DCAF13,15.14874401,2.767450836,0.00026209,0.006968273
NPM1,DDX18,11.67583856,2.299161127,0.008174975,0.023665649
NPM1,DDX27,76.90809154,6.137850129,0.001980168,0.009461925
NPM1,DDX54,24.42208263,3.385593835,0.003817444,0.005744241
NPM1,DDX55,21.78280782,3.149237592,0.000209541,0.003106053
NPM1,DHX29,40.89048074,4.522885988,0.000204184,0.00473527
NPM1,DHX30,14.21660526,2.443926355,0.004165486,0.02213031
NPM1,DHX36,22.64291003,4.053364006,0.000183185,0.007687402
NPM1,DHX37,19.54607698,2.95940057,0.000147889,0.004859232
NPM1,DHX57,29.9182136,3.723937707,0.003352763,0.004472183
NPM1,EBNA1BP2,19.04319894,2.794689282,0.006979973,0.00849989
NPM1,EDC4,10.33527679,2.231501073,0.000127746,0.007833789
NPM1,EIF1B,13.13986903,2.800325561,0.000628291,0.004533072
NPM1,EIF2B4,29.8132468,3.395088647,0.000309689,0.002504362
NPM1,EIF2S3;EIF2S3L,11.54336988,2.233706369,0.00583974,0.056440769
NPM1,EIF3A,12.5949027,2.292621488,0.008303365,0.04138773
NPM1,EIF3C;EIF3CL,12.24186443,2.260630661,0.020685256,0.066212852
NPM1,EIF3F,24.92187463,3.469791365,0.015333063,0.062173959
NPM1,EIF3K,13.50619421,2.448584827,0.023170801,0.073829512
NPM1,EIF3M,13.69145198,2.384956273,0.028425766,0.110797956
NPM1,EIF4A1,12.34754678,2.256540674,0.040393885,0.352992534
NPM1,EIF4A2,31.74093172,3.843840597,0.001024677,0.008043387
NPM1,EIF4G1,12.70515255,2.300919085,0.00786141,0.054022383
NPM1,EIF6,33.86050607,3.148574065,0.00387493,0.012056098
NPM1,EPB41L5,50.24123049,5.089414574,0.003785808,0.000841727
NPM1,EXOSC10,32.70945664,3.495002075,0.000416057,0.004560261
NPM1,EXOSC2,23.604761,3.329163875,0.002338977,0.011754057
NPM1,EXOSC3,18.35009259,3.021470635,0.002330928,0.018212542
NPM1,EXOSC5,37.08057374,4.087536121,0.001416011,0.016904387
NPM1,EXOSC8,10.47552358,2.893383735,0.000268712,0.005823455
NPM1,FAU,15.21581251,2.50764114,0.07101157,0.002720743
NPM1,FMR1,14.19914098,2.479741509,0.003696416,0.006068483
NPM1,FTSJ3,11.13592718,2.213399892,0.004950837,0.011753606
NPM1,FXR2,15.38738981,3.099649291,0.000650402,0.006225597
NPM1,GEMIN5,15.58052332,2.34410297,0.000602812,0.010323591
NPM1,GLYR1,28.66135122,3.532781142,0.001192203,0.012045346
NPM1,GNL2,27.23162468,3.43274376,0.00078935,0.006178001
NPM1,GPATCH4,14.4240762,2.329575195,0.004547831,0.007550752
NPM1,GRWD1,24.84406653,3.745320792,0.001199749,0.011156759
NPM1,GTF3C1,14.42785712,3.913606451,0.000108893,0.001349303
NPM1,GTF3C4,13.7740466,2.886606032,0.000118922,0.009269939
NPM1,GTPBP4,18.96140562,2.856548142,0.00393357,0.019463946
NPM1,H1FX,13.61886016,2.485315393,0.079319454,0.021702529
NPM1,H2AFY2,19.15672005,2.956673861,0.000480231,0.015453655
NPM1,HEATR3,42.09835763,4.234734712,0.000435668,0.008069351
NPM1,HERC5,40.27149103,4.516149929,0.000519193,0.002601748
NPM1,IARS,14.48389484,2.550380698,0.003916976,0.041979525
NPM1,IGF2BP2,31.8726267,4.134538045,0.00042076,0.004493574
NPM1,IKZF5,30.21312192,3.826306688,0.000745254,0.001427371
NPM1,ILF3,13.06957945,2.280034824,0.009775827,0.109003107
NPM1,IMP4,12.48005497,3.0885858,0.000786637,0.00113385
NPM1,ISG20L2,16.81357323,2.517953633,0.000303656,0.004743033
NPM1,KIAA0020,25.37656497,3.392933544,0.001199882,0.01205555
NPM1,KNOP1,25.56020484,3.285717538,0.002142305,0.005141328
NPM1,KPNA3,19.45265555,3.035401936,0.002590143,0.04247652
NPM1,KRI1,32.72239273,3.596317727,0.000612005,0.003161694
NPM1,KRR1,30.38080325,3.721938137,0.005194114,0.014454256
NPM1,KTN1,20.21398538,2.919482272,0.0039686,0.010992177
NPM1,L1RE1,12.24902024,2.719367783,0.000303445,0
NPM1,LARP1,21.4401334,3.027077643,0.007893298,0.013303023
NPM1,LARP4,31.27221342,4.221163374,0.00274082,0.002033992
NPM1,LAS1L,30.65223644,3.683209926,0.002820357,0.003981455
NPM1,LYAR,36.0605958,3.989091801,0.008158918,0.024527657
NPM1,MAGEB2,15.19417759,2.54789149,0.000194806,0.002815376
NPM1,MARS,15.76780987,2.517265634,0.001981609,0.051273896
NPM1,MDK,46.11594098,4.690574769,0.001952611,0.020993495
NPM1,MINA,55.12598567,5.212652024,0.000903153,0.006990233
NPM1,MKI67,22.61770386,3.05803021,0.00117545,0.007202711
NPM1,MOGS,18.67088386,2.711230944,0.001032735,0.000196756
NPM1,MPHOSPH10,65.41547978,5.676686029,0.00275421,0.010395378
NPM1,MRPL20,18.34323191,3.044026052,0.000198032,0.005801576
NPM1,MRPL21,98.10257995,7.507711894,0.005656074,0.021037229
NPM1,MRPL24,26.91852901,3.039469446,0.000929633,0.009015975
NPM1,MRPL3,62.57187558,6.267943636,0.00217105,0.019190925
NPM1,MRPL39,27.82715007,3.459198221,0.00029277,0.011636153
NPM1,MRPL41,61.58239377,5.457292865,0.005155215,0.005592089
NPM1,MRPL44,34.78838379,5.095317688,0.000778069,0.011606712
NPM1,MRPL47,30.37862841,3.608875274,0.002121251,0.003557743
NPM1,MRPS17;HCG_1984214,25.55544396,3.296693794,0.032331892,0.020977355
NPM1,MRPS18B,57.83043599,5.434708777,0.005959031,0.012144237
NPM1,MRPS22,16.94929987,2.677379924,0.024382558,0.025099615
NPM1,MRPS23,30.21068237,3.709232657,0.003628214,0.013558014
NPM1,MRPS25,77.16602883,6.341081507,0.008348645,0.021209466
